13;22;1;04.08.2017 7:58:38;05.08.2017 8:00:52;0;33,48;502,2;18,08;0,54
13;22;2;04.08.2017 7:58:38;05.08.2017 8:00:52;1;74,64;1119,6;40,31;0,54
13;22;5;04.08.2017 7:58:38;05.08.2017 8:00:52;0;644,97;9190,85;348,28;0,54
13;60;1;04.08.2017 7:58:38;05.08.2017 8:00:52;0;27,39;999,74;23,01;0,84
13;60;5;04.08.2017 7:58:38;05.08.2017 8:00:52;0;28,24;999,98;23,72;0,84
13;92;1;04.08.2017 7:58:38;05.08.2017 8:00:52;0;97,24;3452,06;71,96;0,74
13;92;2;04.08.2017 7:58:38;05.08.2017 8:00:52;1;75,06;2664,64;55,54;0,74
13;92;5;04.08.2017 7:58:38;05.08.2017 8:00:52;0;152,38;5247,94;112,76;0,74
13;95;1;04.08.2017 7:58:38;05.08.2017 8:00:52;0;31,16;1199,67;23,06;0,74
13;95;2;04.08.2017 7:58:38;05.08.2017 8:00:52;1;93,88;3614,39;69,47;0,74
13;95;3;04.08.2017 7:58:38;05.08.2017 8:00:52;1;77,3;2976,05;57,2;0,74
13;95;5;04.08.2017 7:58:38;05.08.2017 8:00:52;0;68,54;2559,97;50,72;0,74
14;22;2;05.08.2017 8:01:19;06.08.2017 7:56:18;1;189,74;2846,1;102,46;0,54
14;22;5;05.08.2017 8:01:19;06.08.2017 7:56:18;0;81,6;1162,8;44,06;0,54
14;60;1;05.08.2017 8:01:19;06.08.2017 7:56:18;0;60;2190;50,4;0,84
14;60;2;05.08.2017 8:01:19;06.08.2017 7:56:18;1;14,12;499,99;11,86;0,84
14;92;1;05.08.2017 8:01:19;06.08.2017 7:56:18;0;76,77;2725,34;56,81;0,74
14;92;2;05.08.2017 8:01:19;06.08.2017 7:56:18;1;192,22;6823,82;142,24;0,74
14;92;4;05.08.2017 8:01:19;06.08.2017 7:56:18;1;60;2130;44,4;0,74
14;92;5;05.08.2017 8:01:19;06.08.2017 7:56:18;0;87,23;3004,2;64,55;0,74
14;95;1;05.08.2017 8:01:19;06.08.2017 7:56:18;0;74,52;2869,02;55,14;0,74
14;95;2;05.08.2017 8:01:19;06.08.2017 7:56:18;1;42,98;1654,73;31,81;0,74
14;95;5;05.08.2017 8:01:19;06.08.2017 7:56:18;0;36,77;1373,36;27,21;0,74
16;22;1;06.08.2017 8:03:43;07.08.2017 8:03:04;0;130,21;1953,15;70,31;0,54
16;22;2;06.08.2017 8:03:43;07.08.2017 8:03:04;1;85,95;1289,25;46,41;0,54
16;22;5;06.08.2017 8:03:43;07.08.2017 8:03:04;0;324,01;4617,14;174,97;0,54
16;60;1;06.08.2017 8:03:43;07.08.2017 8:03:04;0;19,42;708,83;16,31;0,84
16;60;2;06.08.2017 8:03:43;07.08.2017 8:03:04;1;68,49;2499,89;57,53;0,84
16;92;1;06.08.2017 8:03:43;07.08.2017 8:03:04;0;146,54;5202,2;108,44;0,74
16;92;2;06.08.2017 8:03:43;07.08.2017 8:03:04;1;158,42;5623,93;117,23;0,74
16;92;5;06.08.2017 8:03:43;07.08.2017 8:03:04;0;14,51;499,72;10,74;0,74
16;95;1;06.08.2017 8:03:43;07.08.2017 8:03:04;0;12,98;499,73;9,61;0,74
16;95;5;06.08.2017 8:03:43;07.08.2017 8:03:04;0;73,93;2761,28;54,71;0,74
17;22;1;07.08.2017 8:03:25;08.08.2017 7:55:20;0;156,02;2340,3;84,25;0,54
17;22;2;07.08.2017 8:03:25;08.08.2017 7:55:20;1;213,49;3202,35;115,28;0,54
17;22;5;07.08.2017 8:03:25;08.08.2017 7:55:20;0;288,72;4114,26;155,91;0,54
17;50;5;07.08.2017 8:03:25;08.08.2017 7:55:20;0;10,08;339,5;8,47;0,84
17;92;1;07.08.2017 8:03:25;08.08.2017 7:55:20;0;194,23;6895,18;143,73;0,74
17;92;2;07.08.2017 8:03:25;08.08.2017 7:55:20;1;134,97;4791,44;99,88;0,74
17;92;5;07.08.2017 8:03:25;08.08.2017 7:55:20;0;116,22;4002,6;86;0,74
17;95;1;07.08.2017 8:03:25;08.08.2017 7:55:20;0;2,59;99,72;1,92;0,74
17;95;2;07.08.2017 8:03:25;08.08.2017 7:55:20;1;15,58;599,83;11,53;0,74
17;95;5;07.08.2017 8:03:25;08.08.2017 7:55:20;0;77,62;2899,11;57,44;0,74
18;22;1;08.08.2017 7:56:07;09.08.2017 7:50:29;0;190,37;2855,55;102,8;0,54
18;22;2;08.08.2017 7:56:07;09.08.2017 7:50:29;1;148,17;2222,55;80,01;0,54
18;22;5;08.08.2017 7:56:07;09.08.2017 7:50:29;0;55,47;790,45;29,95;0,54
18;92;1;08.08.2017 7:56:07;09.08.2017 7:50:29;0;64,76;2298,99;47,92;0,74
18;92;2;08.08.2017 7:56:07;09.08.2017 7:50:29;1;66,32;2354,36;49,08;0,74
18;92;4;08.08.2017 7:56:07;09.08.2017 7:50:29;1;13,12;465,76;9,71;0,74
18;92;5;08.08.2017 7:56:07;09.08.2017 7:50:29;0;48,51;1670,68;35,9;0,74
18;95;1;08.08.2017 7:56:07;09.08.2017 7:50:29;0;45,76;1761,76;33,86;0,74
18;95;2;08.08.2017 7:56:07;09.08.2017 7:50:29;1;20;770;14,8;0,74
18;95;5;08.08.2017 7:56:07;09.08.2017 7:50:29;0;49,11;1834,26;36,34;0,74
19;22;1;09.08.2017 7:50:46;10.08.2017 7:51:57;0;252,41;3786,15;136,3;0,54
19;22;2;09.08.2017 7:50:46;10.08.2017 7:51:57;1;149,42;2241,3;80,69;0,54
19;22;5;09.08.2017 7:50:46;10.08.2017 7:51:57;0;750,44;10693,81;405,24;0,54
19;50;2;09.08.2017 7:50:46;10.08.2017 7:51:57;1;74,2;2593,15;62,33;0,84
19;50;5;09.08.2017 7:50:46;10.08.2017 7:51:57;0;17,56;596,16;14,75;0,84
19;92;1;09.08.2017 7:50:46;10.08.2017 7:51:57;0;37,67;1337,29;27,88;0,74
19;92;2;09.08.2017 7:50:46;10.08.2017 7:51:57;1;40,98;1454,8;30,33;0,74
19;92;4;09.08.2017 7:50:46;10.08.2017 7:51:57;1;1;35,5;0,74;0,74
19;92;5;09.08.2017 7:50:46;10.08.2017 7:51:57;0;68,22;2349,49;50,48;0,74
19;95;1;09.08.2017 7:50:46;10.08.2017 7:51:57;0;64,93;2499,81;48,05;0,74
19;95;2;09.08.2017 7:50:46;10.08.2017 7:51:57;1;33,76;1299,77;24,98;0,74
19;95;3;09.08.2017 7:50:46;10.08.2017 7:51:57;1;73,94;2846,69;54,72;0,74
19;95;5;09.08.2017 7:50:46;10.08.2017 7:51:57;0;82,5;3081,37;61,05;0,74
20;22;1;10.08.2017 7:52:22;11.08.2017 7:55:49;0;181,14;2717,1;97,82;0,54
20;22;2;10.08.2017 7:52:22;11.08.2017 7:55:49;1;168,67;2530,05;91,08;0,54
20;22;5;10.08.2017 7:52:22;11.08.2017 7:55:49;0;234,12;3336,21;126,42;0,54
20;92;1;10.08.2017 7:52:22;11.08.2017 7:55:49;0;143,8;5104,94;106,41;0,74
20;92;2;10.08.2017 7:52:22;11.08.2017 7:55:49;1;196,95;6991,75;145,74;0,74
20;92;4;10.08.2017 7:52:22;11.08.2017 7:55:49;1;1;35,5;0,74;0,74
20;92;5;10.08.2017 7:52:22;11.08.2017 7:55:49;0;103,41;3561,43;76,52;0,74
20;95;1;10.08.2017 7:52:22;11.08.2017 7:55:49;0;21,84;840,84;16,16;0,74
20;95;2;10.08.2017 7:52:22;11.08.2017 7:55:49;1;64,92;2499,43;48,04;0,74
20;95;5;10.08.2017 7:52:22;11.08.2017 7:55:49;0;107,08;3999,44;79,24;0,74
21;22;1;11.08.2017 7:56:09;12.08.2017 7:50:00;0;266,18;3992,7;143,74;0,54
21;22;2;11.08.2017 7:56:09;12.08.2017 7:50:00;1;111,77;1676,55;60,36;0,54
21;22;5;11.08.2017 7:56:09;12.08.2017 7:50:00;0;77,83;1109,07;42,03;0,54
21;50;2;11.08.2017 7:56:09;12.08.2017 7:50:00;1;44,88;1570,8;37,7;0,84
