5000159385664;0;5000159385664
4011100091993;0;4011100091993
5000159413572;0;5000159413572
4607065372026;0;4607065372026
4607065001360;0;4607065001360
4607065001445;0;4607065001445
5000159439480;0;5000159439480
5000159455367;0;5000159455367
4607065000073;0;4607065000073
5000159443630;0;5000159443630
4011100977952;0;4011100977952
4607065379483;0;4607065379483
5000159390729;0;5000159390729
5000159428194;0;5000159428194
46171207;0;46171207
46177025;0;46177025
46171184;0;46171184
46191656;0;46191656
46187451;0;46187451
46187444;0;46187444
46086969;0;46086969
46168696;0;46168696
46171351;0;46171351
46185266;0;46185266
46182944;0;46182944
46177483;0;46177483
46105523;0;46105523
46181404;0;46181404
46177537;0;46177537
46184047;0;46184047
46196651;0;46196651
46035523;0;46035523
46085153;0;46085153
000011;0;000011
000012;0;000012
000013;0;000013
00011;1;00011
42113270;0;42113270
46141538;0;46141538
42113164;0;42113164
42203100;0;42203100
50173976;0;50173976
50173808;0;50173808
90111143;0;90111143
00012;1;00012
00013;1;00013
00014;1;00014
00015;1;00015
00016;1;00016
00011;0;00011
00012;0;00012
00013;0;00013
00014;0;00014
00015;0;00015
00016;0;00016
8714100706954;0;8714100706954
4600822001290;0;4600822001290
4600822125064;0;4600822125064
4607048690017;0;4607048690017
4607048690598;0;4607048690598
4607048691144;0;4607048691144
4607048693582;0;4607048693582
5000159483025;0;5000159483025
5000159343961;0;5000159343961
46087720;0;46087720
46167323;0;46167323
46177568;0;46177568
46180988;0;46180988
46186164;0;46186164
46183989;0;46183989
46188526;0;46188526
46186447;0;46186447
4603934000236;0;4603934000236
8690146071846;0;8690146071846
6942971507581;0;6942971507581
6939501804333;0;6939501804333
6942971507031;0;6942971507031
4680018435023;0;4680018435023
4680018435528;0;4680018435528
4680003370384;0;4680003370384
46169891;0;46169891
8698111282266;0;8698111282266
6921078604157;0;6921078604157
46173881;0;46173881
46129185;0;46129185
46088888;0;46088888
46088918;0;46088918
46105639;0;46105639
4895205001466;0;4895205001466
4660003910773;0;4660003910773
4600171485765;0;4600171485765
790920151233;0;790920151233
002370236;0;002370236
002369187;0;002369187
5908241631173;0;5908241631173
5907718920390;0;5907718920390
4607030881126;0;4607030881126
4607021844222;0;4607021844222
1398518882010;0;1398518882010
1398518882027;0;1398518882027
4036021992204;0;4036021992204
4650058640039;0;4650058640039
1398516582745;0;1398516582745
1398516581311;0;1398516581311
4606532008062;0;4606532008062
790920152513;0;790920152513
4640003890145;0;4640003890145
4665270930127;0;4665270930127
4627082805123;0;4627082805123
5908241631180;0;5908241631180
5907718920383;0;5907718920383
5908241631104;0;5908241631104
5901947070628;0;5901947070628
46190727;0;46190727
46171399;0;46171399
4607065372682;0;4607065372682
46194152;0;46194152
46194213;0;46194213
46159076;0;46159076
8710732217127;0;8710732217127
7622300463755;0;7622300463755
7622210084781;0;7622210084781
5201360553457;0;5201360553457
5201360521210;0;5201360521210
5201360579907;0;5201360579907
5201360548002;0;5201360548002
5201360579402;0;5201360579402
4607084351378;0;4607084351378
4607012350992;0;4607012350992
4607012351951;0;4607012351951
4606763007810;0;4606763007810
4607023320120;0;4607023320120
4610008504385;0;4610008504385
4620016300282;0;4620016300282
4690388053932;0;4690388053932
4690388053970;0;4690388053970
4690388053994;0;4690388053994
4690388053956;0;4690388053956
4690388003753;0;4690388003753
4690388004163;0;4690388004163
4690388004545;0;4690388004545
4600494522789;0;4600494522789
4600494601422;0;4600494601422
4600494505690;0;4600494505690
4600494522390;0;4600494522390
4600494601385;0;4600494601385
4600494600500;0;4600494600500
4600494600562;0;4600494600562
4601512006144;0;4601512006144
4601512006052;0;4601512006052
46086860;0;46086860
46172273;0;46172273
46177414;0;46177414
46151773;0;46151773
46186300;0;46186300
46168702;0;46168702
46105608;0;46105608
46190314;0;46190314
4607065730109;0;4607065730109
4607048693629;0;4607048693629
4607048690758;0;4607048690758
4607048693544;0;4607048693544
4607048692523;0;4607048692523
8714100706831;0;8714100706831
46187697;0;46187697
6911977050452;0;6911977050452
7622210682765;0;7622210682765
7622210682833;0;7622210682833
7622210681379;0;7622210681379
7622210682819;0;7622210682819
7622210682826;0;7622210682826
7622210699084;0;7622210699084
7622210682802;0;7622210682802
7622210682796;0;7622210682796
7622210457912;0;7622210457912
7622210457554;0;7622210457554
7622210457745;0;7622210457745
7622210837820;0;7622210837820
7622210084804;0;7622210084804
7622210707741;0;7622210707741
7622210504227;0;7622210504227
7622300463847;0;7622300463847
8201509260106;0;8201509260106
6920510424049;0;6920510424049
46180865;0;46180865
46157720;0;46157720
46164100;0;46164100
46185235;0;46185235
46177476;0;46177476
46105615;0;46105615
46185525;0;46185525
817527012054;0;817527012054
817527012061;0;817527012061
00001101449;0;00001101449
4607112910201;0;4607112910201
4626016200010;0;4626016200010
00002369189;0;00002369189
1398518882225;0;1398518882225
4627103780446;0;4627103780446
4607035480263;0;4607035480263
4607035480041;0;4607035480041
4607093103593;0;4607093103593
4607093103586;0;4607093103586
4640010170070;0;4640010170070
4607132822782;0;4607132822782
4627074432269;0;4627074432269
4600611211121;0;4600611211121
4600611211039;0;4600611211039
4627103781412;0;4627103781412
00002347620;0;00002347620
5908241631166;0;5908241631166
5908241631135;0;5908241631135
5908241631142;0;5908241631142
5908241631128;0;5908241631128
4627074437332;0;4627074437332
4627103783980;0;4627103783980
5032227700017;0;5032227700017
4607034070519;0;4607034070519
7730716020797;0;7730716020797
7622210769459;0;7622210769459
7622210309358;0;7622210309358
46172228;0;46172228
46172310;0;46172310
46172372;0;46172372
46172433;0;46172433
46183514;0;46183514
46084286;0;46084286
46084316;0;46084316
46146748;0;46146748
46193483;0;46193483
46171245;0;46171245
46172778;0;46172778
46189035;0;46189035
46184429;0;46184429
46186409;0;46186409
46177070;0;46177070
46172044;0;46172044
46172006;0;46172006
46171429;0;46171429
46180964;0;46180964
46088444;0;46088444
46181619;0;46181619
46161970;0;46161970
46103291;0;46103291
46187536;0;46187536
4607065372736;0;4607065372736
01;0;01
02;0;02
03;0;03
04;0;04
05;0;05
06;0;06
07;0;07
08;0;08
09;0;09
10;0;10
11;0;11
12;0;12
13;0;13
14;0;14
15;0;15
16;0;16
17;0;17
18;0;18
19;0;19
4650065521154;0;4650065521154
4607024894163;0;4607024894163
4607024896310;0;4607024896310
4605362006965;0;4605362006965
4607132820658;0;4607132820658
4607132823802;0;4607132823802
4607132826094;0;4607132826094
4605496000853;0;4605496000853
4607160450018;0;4607160450018
4620749602813;0;4620749602813
4670003110028;0;4670003110028
4751023297767;0;4751023297767
20;0;20
21;0;21
22;0;22
23;0;23
24;0;24
25;0;25
26;0;26
46171214;0;46171214
46172747;0;46172747
9002490100070;0;9002490100070
9002490206000;0;9002490206000
9002490210397;0;9002490210397
9008703000090;0;9008703000090
5010232954250;0;5010232954250
5052197045727;0;5052197045727
5060040300145;0;5060040300145
5060040300114;0;5060040300114
5060040300152;0;5060040300152
4601798006272;0;4601798006272
4601798006241;0;4601798006241
4601798060946;0;4601798060946
4601798060793;0;4601798060793
4601798060786;0;4601798060786
4601798060878;0;4601798060878
8801062001392;0;8801062001392
8801062118038;0;8801062118038
46190703;0;46190703
4680018431612;0;4680018431612
46173768;0;46173768
4607015239492;0;4607015239492
46083197;0;46083197
4603334000744;0;4603334000744
4607120854184;0;4607120854184
4690329004542;0;4690329004542
4607120854177;0;4607120854177
4690329005525;0;4690329005525
4690329005457;0;4690329005457
4690329005433;0;4690329005433
4690329005693;0;4690329005693
4690329005419;0;4690329005419
4690329007567;0;4690329007567
4690329005402;0;4690329005402
4690329005426;0;4690329005426
4690329007550;0;4690329007550
4600452018880;0;4600452018880
4600452016930;0;4600452016930
4680021880285;0;4680021880285
4600452019900;0;4600452019900
4600452020449;0;4600452020449
4600452019887;0;4600452019887
4600452019870;0;4600452019870
4690329007277;0;4690329007277
4690329007215;0;4690329007215
4680003335062;0;4680003335062
4607035654565;0;4607035654565
4620017450764;0;4620017450764
4607109843826;0;4607109843826
4620017451174;0;4620017451174
4607015237481;0;4607015237481
5698379007710;0;5698379007710
4690329007703;0;4690329007703
4603290002684;0;4603290002684
4603290002653;0;4603290002653
4607035654466;0;4607035654466
4607015237498;0;4607015237498
4607015237474;0;4607015237474
4690329007321;0;4690329007321
4690329004788;0;4690329004788
4607035653278;0;4607035653278
4690329004702;0;4690329004702
4603290003650;0;4603290003650
4603290003865;0;4603290003865
4607109843741;0;4607109843741
4607109843598;0;4607109843598
4607109843260;0;4607109843260
4607015232547;0;4607015232547
4607015232585;0;4607015232585
4607015232592;0;4607015232592
4607015232578;0;4607015232578
4607015232561;0;4607015232561
4607035653957;0;4607035653957
4680021880827;0;4680021880827
4680021880834;0;4680021880834
4680021880858;0;4680021880858
4680021880803;0;4680021880803
4680021880810;0;4680021880810
4620017450085;0;4620017450085
4620017450184;0;4620017450184
4620017450078;0;4620017450078
4620017450160;0;4620017450160
4620017451006;0;4620017451006
4620017451068;0;4620017451068
4620017451044;0;4620017451044
4690329003224;0;4690329003224
4680021880629;0;4680021880629
4620017451150;0;4620017451150
4607032244646;0;4607032244646
4607035654473;0;4607035654473
4603290003032;0;4603290003032
4600452017067;0;4600452017067
4600452017098;0;4600452017098
4607035653513;0;4607035653513
4607032244639;0;4607032244639
4607032244653;0;4607032244653
4607032244622;0;4607032244622
4603290003889;0;4603290003889
4603290003285;0;4603290003285
4603290002882;0;4603290002882
4690329007390;0;4690329007390
4690329004849;0;4690329004849
4690329004832;0;4690329004832
4607015235760;0;4607015235760
4607015235777;0;4607015235777
4607015235784;0;4607015235784
4607015236378;0;4607015236378
4603290002912;0;4603290002912
4603290002905;0;4603290002905
4680021880490;0;4680021880490
4607035653582;0;4607035653582
4607109843772;0;4607109843772
4620017450801;0;4620017450801
4620017450849;0;4620017450849
4620017450795;0;4620017450795
4607109843369;0;4607109843369
4607109843376;0;4607109843376
4607015236347;0;4607015236347
4607015234497;0;4607015234497
4607015236316;0;4607015236316
4607015236309;0;4607015236309
4607015236323;0;4607015236323
4607015236392;0;4607015236392
4607010740085;0;4607010740085
4607024896518;0;4607024896518
4607010748616;0;4607010748616
4690329001640;0;4690329001640
4620017450894;0;4620017450894
4603290003520;0;4603290003520
4690329003514;0;4690329003514
4690329003507;0;4690329003507
4690329003385;0;4690329003385
4690329005259;0;4690329005259
4650057700352;0;4650057700352
4650057700444;0;4650057700444
4650057700253;0;4650057700253
4605362007115;0;4605362007115
4605362006217;0;4605362006217
4620017450542;0;4620017450542
4605362006187;0;4605362006187
46173751;0;46173751
46183958;0;46183958
4601823001845;0;4601823001845
4601823002156;0;4601823002156
4601823001821;0;4601823001821
4601823002118;0;4601823002118
4601823001760;0;4601823001760
4601823001753;0;4601823001753
4601823001777;0;4601823001777
4601823004020;0;4601823004020
4601823006048;0;4601823006048
4601823005355;0;4601823005355
4601823004013;0;4601823004013
46185372;0;46185372
46086952;0;46086952
46087034;0;46087034
46173355;0;46173355
4607185280096;0;4607185280096
4601985000519;0;4601985000519
4612745120651;0;4612745120651
5201360548712;0;5201360548712
4690388003944;0;4690388003944
4690388004460;0;4690388004460
4690388003661;0;4690388003661
4690388003814;0;4690388003814
4600494509667;0;4600494509667
4600494509780;0;4600494509780
4600494504419;0;4600494504419
4600494601361;0;4600494601361
4600494519420;0;4600494519420
4600494601538;0;4600494601538
7622210372260;0;7622210372260
4606272037315;0;4606272037315
4606272037230;0;4606272037230
4606272037667;0;4606272037667
4602984012725;0;4602984012725
4631136262008;0;4631136262008
46195845;0;46195845
7622210345806;0;7622210345806
7622210501967;0;7622210501967
7622210372291;0;7622210372291
7622210066473;0;7622210066473
7622210372192;0;7622210372192
4606272038619;0;4606272038619
6911977252559;0;6911977252559
6931969042555;0;6931969042555
46182838;0;46182838
46182852;0;46182852
46176172;0;46176172
3800034959421;0;3800034959421
4606224087627;0;4606224087627
1398518882218;0;1398518882218
4660029831991;0;4660029831991
6902160108531;0;6902160108531
4607016285382;0;4607016285382
4607136518926;0;4607136518926
4607136518902;0;4607136518902
4602984013081;0;4602984013081
4603334001581;0;4603334001581
4603934001516;0;4603934001516
4607109843857;0;4607109843857
4620017450771;0;4620017450771
4620017450818;0;4620017450818
4607109843239;0;4607109843239
4607109843574;0;4607109843574
4690329007406;0;4690329007406
4600452016923;0;4600452016923
4680021880728;0;4680021880728
4607015235364;0;4607015235364
4620017450788;0;4620017450788
4607015235388;0;4607015235388
4607015235333;0;4607015235333
7640157150093;0;7640157150093
7640157150116;0;7640157150116
7640157151472;0;7640157151472
7640157150123;0;7640157150123
7640157150130;0;7640157150130
46172266;0;46172266
46165022;0;46165022
46168740;0;46168740
46186102;0;46186102
46180957;0;46180957
46177544;0;46177544
46153821;0;46153821
46177360;0;46177360
46170064;0;46170064
46163509;0;46163509
4260369661953;0;4260369661953
4260369661656;0;4260369661656
46194183;0;46194183
4607109843383;0;4607109843383
4680021880841;0;4680021880841
4607015235302;0;4607015235302
4607015235401;0;4607015235401
4690329004559;0;4690329004559
4690329004566;0;4690329004566
4690329004573;0;4690329004573
4690329004825;0;4690329004825
4603290004077;0;4603290004077
4607015232622;0;4607015232622
4607024895382;0;4607024895382
4607024893920;0;4607024893920
4607024893913;0;4607024893913
4620017451051;0;4620017451051
4607024893951;0;4607024893951
4650057700260;0;4650057700260
4650057700277;0;4650057700277
4620012620759;0;4620012620759
4607026630479;0;4607026630479
4607024895368;0;4607024895368
4607120854207;0;4607120854207
4690329007758;0;4690329007758
4607024895269;0;4607024895269
4650057700239;0;4650057700239
4607120854764;0;4607120854764
4607120853415;0;4607120853415
4607120853545;0;4607120853545
4601180854924;0;4601180854924
4607120857048;0;4607120857048
4607120854849;0;4607120854849
4607120852555;0;4607120852555
4607120852470;0;4607120852470
60100481;0;60100481
50120536;0;50120536
50121359;0;50121359
50130443;0;50130443
8971020090475;0;8971020090475
8971020090499;0;8971020090499
8971020090444;0;8971020090444
4607155220183;0;4607155220183
4011100156364;0;4011100156364
4620015851976;0;4620015851976
4620015850351;0;4620015850351
4607051158269;0;4607051158269
50173372;0;50173372
4607051159648;0;4607051159648
4607051159938;0;4607051159938
4620015851761;0;4620015851761
4607051159365;0;4607051159365
4607051150201;0;4607051150201
4620015850252;0;4620015850252
4620015851143;0;4620015851143
4620015850467;0;4620015850467
4607051150720;0;4607051150720
4607051153202;0;4607051153202
4607051151345;0;4607051151345
4600375913798;0;4600375913798
7622210371737;0;7622210371737
4600375914399;0;4600375914399
7622210705242;0;7622210705242
7622210107206;0;7622210107206
7622210107121;0;7622210107121
7622210107169;0;7622210107169
7622210107183;0;7622210107183
4601738005587;0;4601738005587
4601823002163;0;4601823002163
4601823002101;0;4601823002101
14690329007755;0;14690329007755
4650057700246;0;4650057700246
4607006023086;0;4607006023086
5060138470217;0;5060138470217
5907718920833;0;5907718920833
5907718920857;0;5907718920857
5907718920826;0;5907718920826
4601201054531;0;4601201054531
4601512009435;0;4601512009435
4690626007550;0;4690626007550
46197320;0;46197320
46182975;0;46182975
46177605;0;46177605
4606811005423;0;4606811005423
4600171353651;0;4600171353651
50060955;0;50060955
50010769;0;50010769
50121250;0;50121250
4612743652710;0;4612743652710
4700102401038;0;4700102401038
50130948;0;50130948
46163974;0;46163974
46176332;0;46176332
5907718920840;0;5907718920840
4601823002149;0;4601823002149
4612743652741;0;4612743652741
6920546122292;0;6920546122292
6921248702331;0;6921248702331
4680018437706;0;4680018437706
46104472;0;46104472
46110305;0;46110305
46080554;0;46080554
6911977262657;0;6911977262657
2000304078178;0;2000304078178
4019514850137;0;4019514850137
4019514850120;0;4019514850120
4019514850076;0;4019514850076
4810613000436;0;4810613000436
46183897;0;46183897
46189011;0;46189011
46195425;0;46195425
46177896;0;46177896
46167071;0;46167071
46159083;0;46159083
4607065730512;0;4607065730512
4600494601255;0;4600494601255
46080585;0;46080585
46040145;0;46040145
4602112503477;0;4602112503477
4620004390660;0;4620004390660
4607031792094;0;4607031792094
4602292009073;0;4602292009073
4602292009110;0;4602292009110
4607035480317;0;4607035480317
4607089581428;0;4607089581428
46149305;0;46149305
46149299;0;46149299
46129420;0;46129420
46164254;0;46164254
46164209;0;46164209
42182108;0;42182108
42182092;0;42182092
42188889;0;42188889
42182115;0;42182115
8802819010018;0;8802819010018
46177148;0;46177148
46186171;0;46186171
46182005;0;46182005
46167149;0;46167149
46159267;0;46159267
46035462;0;46035462
90376450;0;90376450
9002490233495;0;9002490233495
9002490231521;0;9002490231521
9002490228613;0;9002490228613
9002490231538;0;9002490231538
9002490233594;0;9002490233594
7638900411409;0;7638900411409
5055287103161;0;5055287103161
5010232954236;0;5010232954236
5060040300046;0;5060040300046
6921207701085;0;6921207701085
00017;1;00017
8809000506572;0;8809000506572
4607038895613;0;4607038895613
4690381002005;0;4690381002005
5907718926415;0;5907718926415
5908241631159;0;5908241631159
5900950769031;0;5900950769031
4640003890046;0;4640003890046
50401420;0;50401420
4607015232677;0;4607015232677
6905428400002;0;6905428400002
6900019288533;0;6900019288533
4607044640160;0;4607044640160
1398516581205;0;1398516581205
46105646;0;46105646
46203649;0;46203649
46203564;0;46203564
111;0;111
4606763006899;0;4606763006899
4607023946245;0;4607023946245
4607023946252;0;4607023946252
46164230;0;46164230
46177889;0;46177889
46164216;0;46164216
7622210501240;0;7622210501240
4601738005594;0;4601738005594
4605504515188;0;4605504515188
4603955002165;0;4603955002165
4600300075409;0;4600300075409
4607089581381;0;4607089581381
4650065211666;0;4650065211666
46172280;0;46172280
46177100;0;46177100
46194398;0;46194398
46181947;0;46181947
46176639;0;46176639
46163158;0;46163158
46153623;0;46153623
46184436;0;46184436
46177094;0;46177094
46195449;0;46195449
46177438;0;46177438
46185389;0;46185389
46185600;0;46185600
4260369662264;0;4260369662264
6921667892507;0;6921667892507
6925374511942;0;6925374511942
6925374506238;0;6925374506238
4680018431537;0;4680018431537
4680018437836;0;4680018437836
4680018435481;0;4680018435481
4680018433449;0;4680018433449
7622210343161;0;7622210343161
7622210343192;0;7622210343192
46058157;0;46058157
46078476;0;46078476
46187857;0;46187857
46164285;0;46164285
46164292;0;46164292
46088833;0;46088833
7622210309396;0;7622210309396
7622210245502;0;7622210245502
46195371;0;46195371
46141606;0;46141606
46191984;0;46191984
46192028;0;46192028
46194497;0;46194497
46149480;0;46149480
46192776;0;46192776
46035134;0;46035134
46058065;0;46058065
4602606010924;0;4602606010924
46156686;0;46156686
46168511;0;46168511
46168528;0;46168528
46198075;0;46198075
4612743652765;0;4612743652765
4612743652727;0;4612743652727
4606811005690;0;4606811005690
4606811005430;0;4606811005430
4607065001506;0;4607065001506
4601823002095;0;4601823002095
1398518885783;0;1398518885783
4606532004798;0;4606532004798
4607038895071;0;4607038895071
4605496007494;0;4605496007494
4605496013082;0;4605496013082
50010738;0;50010738
50120840;0;50120840
46113115;0;46113115
46181343;0;46181343
46185433;0;46185433
46193759;0;46193759
4260369662233;0;4260369662233
4601823008523;0;4601823008523
6900015012040;0;6900015012040
4680018437348;0;4680018437348
4680003370186;0;4680003370186
6933761917529;0;6933761917529
8971020021424;0;8971020021424
8971020021561;0;8971020021561
8971020021431;0;8971020021431
8971020021417;0;8971020021417
8971020021448;0;8971020021448
8971020021530;0;8971020021530
4606811005706;0;4606811005706
4607072194123;0;4607072194123
4895151802391;0;4895151802391
46177445;0;46177445
46177520;0;46177520
46186201;0;46186201
46190598;0;46190598
4607069337465;0;4607069337465
4690388051877;0;4690388051877
4607069337427;0;4607069337427
4607093873557;0;4607093873557
4690388008062;0;4690388008062
4607008272567;0;4607008272567
4607150930025;0;4607150930025
4650067824307;0;4650067824307
4650067824291;0;4650067824291
4604312002743;0;4604312002743
4600416008643;0;4600416008643
4600416016266;0;4600416016266
4600416020317;0;4600416020317
4607089581404;0;4607089581404
4620017451211;0;4620017451211
4620017451204;0;4620017451204
46104465;0;46104465
7622300575380;0;7622300575380
4602292009134;0;4602292009134
4601985000526;0;4601985000526
4601985000533;0;4601985000533
4602216001213;0;4602216001213
4606224085876;0;4606224085876
4601823008547;0;4601823008547
4607120853422;0;4607120853422
4607120853576;0;4607120853576
4607120854535;0;4607120854535
4607120854924;0;4607120854924
4605362007023;0;4605362007023
4620017451532;0;4620017451532
4620017451525;0;4620017451525
4607024896860;0;4607024896860
4690329003392;0;4690329003392
4607024896648;0;4607024896648
4607024895276;0;4607024895276
4680021880179;0;4680021880179
4620017451556;0;4620017451556
4690329004795;0;4690329004795
46171221;0;46171221
46180872;0;46180872
46105790;0;46105790
46083227;0;46083227
4607038895392;0;4607038895392
790920013173;0;790920013173
4606532008826;0;4606532008826
4606532004804;0;4606532004804
4660003910599;0;4660003910599
1398518880764;0;1398518880764
1398518880801;0;1398518880801
1398518880740;0;1398518880740
46186454;0;46186454
46185259;0;46185259
46204165;0;46204165
46166951;0;46166951
46165947;0;46165947
46163042;0;46163042
46198808;0;46198808
4601823008530;0;4601823008530
27;0;27
28;0;28
29;0;29
30;0;30
31;0;31
32;0;32
33;0;33
34;0;34
35;0;35
4603334001550;0;4603334001550
4860019001810;0;4860019001810
4603934000762;0;4603934000762
6931969052455;0;6931969052455
6941969043551;0;6941969043551
6911977040552;0;6911977040552
7622210357915;0;7622210357915
46192004;0;46192004
46186133;0;46186133
46194558;0;46194558
46163165;0;46163165
4260369662769;0;4260369662769
46173362;0;46173362
00018;1;00018
4602505008435;0;4602505008435
LD;0;LD
46199751;0;46199751
46181640;0;46181640
46154019;0;46154019
4260369662738;0;4260369662738
46167705;0;46167705
46176349;0;46176349
4607051705852;0;4607051705852
4603334000218;0;4603334000218
4690388004101;0;4690388004101
4690388004477;0;4690388004477
4690388003951;0;4690388003951
4690388003784;0;4690388003784
4630003270931;0;4630003270931
4630003270948;0;4630003270948
6939824244601;0;6939824244601
4690381007062;0;4690381007062
4630003270573;0;4630003270573
46197337;0;46197337
46185570;0;46185570
46186218;0;46186218
46194534;0;46194534
46189318;0;46189318
8714100707500;0;8714100707500
46177131;0;46177131
46191380;0;46191380
46176189;0;46176189
46167552;0;46167552
4601823002125;0;4601823002125
46207845;0;46207845
46156051;0;46156051
46179982;0;46179982
8680937002265;0;8680937002265
4680018439076;0;4680018439076
4680018439090;0;4680018439090
4680018439601;0;4680018439601
4680018439113;0;4680018439113
4680018439281;0;4680018439281
46185549;0;46185549
46172068;0;46172068
46185464;0;46185464
46194510;0;46194510
4600452021118;0;4600452021118
4600452021149;0;4600452021149
4607015239485;0;4607015239485
4690329007987;0;4690329007987
46193407;0;46193407
46181015;0;46181015
46191663;0;46191663
46187789;0;46187789
46185297;0;46185297
46172020;0;46172020
46196637;0;46196637
46194473;0;46194473
4605496003984;0;4605496003984
4605496013105;0;4605496013105
4607046120127;0;4607046120127
50121342;0;50121342
4607016284569;0;4607016284569
4008177079887;0;4008177079887
4008177111129;0;4008177111129
3267025011177;0;3267025011177
3267025010798;0;3267025010798
5011987247611;0;5011987247611
5011987249165;0;5011987249165
8806314102131;0;8806314102131
8806314101813;0;8806314101813
4650063110756;0;4650063110756
4650063110787;0;4650063110787
4650063110718;0;4650063110718
4650063110701;0;4650063110701
4607161615119;0;4607161615119
4607161615317;0;4607161615317
4607161615324;0;4607161615324
3425900000269;0;3425900000269
3425900000238;0;3425900000238
4604333000575;0;4604333000575
4604333000070;0;4604333000070
4604333000599;0;4604333000599
4604333000094;0;4604333000094
4607161615614;0;4607161615614
4100420039294;0;4100420039294
4100420039256;0;4100420039256
817527011491;0;817527011491
46181558;0;46181558
46185624;0;46185624
46202611;0;46202611
46198372;0;46198372
46185426;0;46185426
46199676;0;46199676
46196668;0;46196668
46176202;0;46176202
4607065731571;0;4607065731571
46185518;0;46185518
4260369662943;0;4260369662943
4606203079377;0;4606203079377
4665272442963;0;4665272442963
50060795;0;50060795
46206367;0;46206367
46182807;0;46182807
4670004516393;0;4670004516393
46191755;0;46191755
46186140;0;46186140
46194541;0;46194541
4602228000334;0;4602228000334
4627133220745;0;4627133220745
6908655700006;0;6908655700006
4627133220585;0;4627133220585
2000304111318;0;2000304111318
4607014661812;0;4607014661812
52110849;0;52110849
0001;0;0001
0002;0;0002
4680536002707;0;4680536002707
4620001998487;0;4620001998487
52102066;0;52102066
52111167;0;52111167
4620015850245;0;4620015850245
4620015852829;0;4620015852829
4607051158306;0;4607051158306
4607015232660;0;4607015232660
4680021882111;0;4680021882111
4680021882135;0;4680021882135
4680021882043;0;4680021882043
4680021882074;0;4680021882074
4607015236491;0;4607015236491
4680021880643;0;4680021880643
4680021880414;0;4680021880414
4630026560651;0;4630026560651
4620017451099;0;4620017451099
4620017451426;0;4620017451426
4630026560804;0;4630026560804
4630026560767;0;4630026560767
4630026560781;0;4630026560781
4607054128986;0;4607054128986
4607054123752;0;4607054123752
4630026560125;0;4630026560125
4607054122984;0;4607054122984
4605362008570;0;4605362008570
4607120858977;0;4607120858977
4607010740733;0;4607010740733
4690329005044;0;4690329005044
4690329008090;0;4690329008090
4690329008083;0;4690329008083
4690329008106;0;4690329008106
4690329008120;0;4690329008120
4690329008199;0;4690329008199
6911969040553;0;6911969040553
6977911040552;0;6977911040552
57626543;0;57626543
4620016300244;0;4620016300244
4607177048659;0;4607177048659
0003;0;0003
4627103780484;0;4627103780484
4627082803938;0;4627082803938
4036021950204;0;4036021950204
46197450;0;46197450
46185587;0;46185587
46192042;0;46192042
